Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
930,Moon Bite,1,New Delhi,"Near Aditya Complex, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",77.29361692,28.64106087,"North Indian, Chinese",300,Indian Rupees(Rs.),No,Yes,1,3.1,177
931,DiVine,14,Penola,"39 Church St, Penola, SA",Penola,"Penola, Penola",140.837409,-37.379153,"Cafe, Coffee and Tea, Sandwich",20,Dollar($),No,No,2,3.4,19
932,Chatori Zubaan 2,1,New Delhi,"Near Nike Showroom, Rangpuri, NH-8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1166056,28.5385371,"North Indian, Chinese",550,Indian Rupees(Rs.),No,No,2,3,5
933,Pind Balluchi,1,New Delhi,"103/104-A, Goverdhan House, Behind Satyam Cinema, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2513366,28.549027,"North Indian, Mughlai",1000,Indian Rupees(Rs.),Yes,Yes,3,2.4,184
934,Burger Xpress,1,Faridabad,"HR 62E, 60 Feet Road Pul Pehladpur, New Delhi",Suraj Kund,"Suraj Kund, Faridabad",77.2921516,28.4989698,"Fast Food, Chinese, Burger",300,Indian Rupees(Rs.),No,No,1,0,0
935,The Yolmo Kitchen,1,New Delhi,"Rama Market, Near Slice of Italy, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.170693,28.5588623,Chinese,500,Indian Rupees(Rs.),No,No,2,0,0
936,Perfect Bake,1,Faridabad,"SCF 40, Main Market, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.3231543,28.3952545,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,1,3.6,126
937,Pizza Hut Delivery,1,New Delhi,"19-20, Grandlay Cinema Building, New Friends Colony, New Delhi",New Friends Colony,"New Friends Colony, New Delhi",77.2688462,28.5613573,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,2,3.9,189
938,Pizza Hot,1,New Delhi,"Shop 9, Uday Market, Chander Vihar, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.04071805,28.68209451,"Italian, Fast Food, South Indian",300,Indian Rupees(Rs.),No,No,1,0,0
939,Milko Sweets Corner,1,New Delhi,"WZ-135, Naraina Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1356151,28.622227,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,1,0,2
940,Love Is Cakes,1,Gurgaon,"MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",77.0935886,28.4726847,Bakery,600,Indian Rupees(Rs.),No,Yes,2,4.1,246
941,Bakers Oven,1,Gurgaon,"9, Ground Floor, Vyaapar Kendra, Phase 1, Sushant Lok, Gurgaon","Vyapar Kendra, Sushant Lok","Vyapar Kendra, Sushant Lok, Gurgaon",77.083832,28.4606752,"Bakery, Desserts",600,Indian Rupees(Rs.),No,Yes,2,3.6,69
942,Eram Rooftop,1,Bhubaneshwar,"206, 3rd Floor, Suryansh Enclave, Shastri Nagar, Unit 4, Bhubaneshwar",Unit 4,"Unit 4, Bhubaneshwar",85.82669624,20.28398889,"Asian, Continental",400,Indian Rupees(Rs.),No,No,1,3.5,89
943,Ashok Meat Wala,1,New Delhi,"B-180/2, Derawal Nagar, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.1898079,28.7014836,Mughlai,500,Indian Rupees(Rs.),No,No,2,3.5,106
944,Bay of Buddha -  The Promenade,1,Puducherry,"The Promenade, 23, Goubert Avenue, White Town, Puducherry","The Promenade, White Town","The Promenade, White Town, Puducherry",79.8358,11.9331,"Chinese, Thai, Malaysian, Vietnamese, Korean, Indonesian, Asian",1500,Indian Rupees(Rs.),No,No,4,3.8,189
945,Tera Hotel,1,New Delhi,"4, Ghaffar Market, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1911718,28.6491762,North Indian,350,Indian Rupees(Rs.),No,No,1,3.5,149
946,Bikaner Sweets,1,New Delhi,"1, Durga Complex, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3007976,28.6198235,Mithai,100,Indian Rupees(Rs.),No,No,1,2.8,14
947,Shree Rathnam,1,New Delhi,"22, Central Market, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.13306617,28.67024103,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,2,3.4,111
948,Sat Guru Dhaba,1,New Delhi,"18/52, Near Neel Kanth Mandir, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.1730339,28.6463295,North Indian,350,Indian Rupees(Rs.),No,No,1,2.6,43
949,ProFit Kitchen,1,Noida,"Opposite Shani Mandir, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3592512,28.5614308,Healthy Food,600,Indian Rupees(Rs.),No,Yes,2,3.4,21
950,Las Palmas,216,Dalton,"1331 W Walnut Ave, Dalton, GA 30720",Dalton,"Dalton, Dalton",-84.992924,34.759665,Mexican,10,Dollar($),No,No,1,3.8,83
951,Sati Restaurant,1,Noida,"Likhi Ram Market, Atta, Near Subzi Mandi, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.3243658,28.5734717,North Indian,200,Indian Rupees(Rs.),No,No,1,3.2,12
952,Hungry Ullu,1,Noida,"Main Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3640969,28.56872955,Fast Food,500,Indian Rupees(Rs.),No,Yes,2,3.3,141
953,Ganesh Restaurant,1,New Delhi,"BG-8, DDA Central Market, Paschim Vihar, New Delhi",Paschim Vihar,"Paschim Vihar, New Delhi",77.1005797,28.6626766,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,Yes,2,3.8,105
954,Sultanat,1,New Delhi,"31-BC, Ground Floor, Aditya Mega Mall, Karkardooma, New Delhi","Aditya Mega Mall, Karkardooma","Aditya Mega Mall, Karkardooma, New Delhi",77.3016026,28.6562624,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),Yes,Yes,3,3.7,288
955,Burger Head Quarter BHQ,1,New Delhi,"F 21, Lado Sarai, New Delhi",Lado Sarai,"Lado Sarai, New Delhi",77.1922337,28.5278024,Fast Food,300,Indian Rupees(Rs.),No,No,1,0,1
956,Maharaja Food Club,1,New Delhi,"Building 1E/2, Jia Sarai, Near IIT, SDA, New Delhi",SDA,"SDA, New Delhi",77.1957825,28.5465624,North Indian,300,Indian Rupees(Rs.),No,No,1,0,1
957,The Noodle Box Co.,1,Noida,"B-1/26, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3617899,28.5704635,"Chinese, Thai, Asian",750,Indian Rupees(Rs.),Yes,No,2,2.4,137
958,Salato Salad Studio,1,Noida,"Block C Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.362094,28.569279,"Salad, Continental",500,Indian Rupees(Rs.),No,Yes,2,4.1,43
959,Cakes & Muffins,1,Gurgaon,"B-1/75, 1st Floor, Phase 3, Sushant Lok, Gurgaon",Sushant Lok,"Sushant Lok, Gurgaon",77.0784363,28.4659842,Bakery,400,Indian Rupees(Rs.),No,No,1,3.3,21
960,Gujjar Dhaba,1,New Delhi,"Arjangarh, MG Road, New Delhi",MG Road,"MG Road, New Delhi",77.124642,28.4801014,"Mughlai, North Indian",200,Indian Rupees(Rs.),No,No,1,0,0
961,Al Jawahar,1,New Delhi,"8, Jama Masjid - Matia Mahal Road, Matia Mahal, Opposite Gate 1, Jama Masjid, New Delhi",Jama Masjid,"Jama Masjid, New Delhi",77.2327023,28.6496214,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,No,2,3.8,1585
962,Sanskriti Foods,1,Noida,"Near Vrinda Garden, Hoshiarpur Village, Sector 51, Noida",Sector 51,"Sector 51, Noida",77.3676591,28.5832481,"North Indian, Chinese",650,Indian Rupees(Rs.),No,Yes,2,3.1,29
963,Imly,1,New Delhi,"Shop F-20, Hog Market, Rajendra Place, New Delhi",Rajendra Place,"Rajendra Place, New Delhi",77.1784871,28.6446732,"Street Food, North Indian, Chinese, Continental",700,Indian Rupees(Rs.),No,No,2,3.9,1485
964,22nd Parallel,1,Vadodara,"1st Floor, Tapan Complex, Next To M Cube Mall, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",73.167788,22.307898,South Indian,400,Indian Rupees(Rs.),No,No,2,4.5,344
965,Frasers,148,Auckland,"434 Mt Eden Road, Mt Eden, Auckland 1024",Mt Eden,"Mt Eden, Auckland",174.762234,-36.881213,"Cafe, European",60,NewZealand($),No,No,3,4,381
966,Bread & More,1,New Delhi,"N-17, N Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.2329263,28.5563311,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.7,130
967,Kebab Xpress,1,New Delhi,"2nd Floor, Del15 Food Court, Moments Mall, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.1467374,28.6568545,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,2,3.2,32
968,Lahorian's Sweets & Bakers,1,New Delhi,"Shop 5, Plot 101, Gali 15, Pratap Nagar, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.293569,28.6044435,"Street Food, Desserts",250,Indian Rupees(Rs.),No,No,1,2.9,5
969,Jai Maa Shaarde Samose Wala,1,New Delhi,"G 2 Sarita Vihar, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3171146,28.6603594,Street Food,100,Indian Rupees(Rs.),No,No,1,0,0
970,Royal Dine - Hotel Royal Cliff,1,Kanpur,"Hotel Royal Cliff, 113 / 72, Near Motijheel Garden, Swaroop Nagar, Kanpur",Hotel Royal Cliff,"Hotel Royal Cliff, Kanpur",80.31504167,26.47910833,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,4,4,54
971,Welcome Family Restaurant,1,New Delhi,"Shop 1962/1, Arya Samaj Road,  Near Sabzi Mandi, Narela, New Delhi",Narela,"Narela, New Delhi",77.0895081,28.85510345,"North Indian, South Indian",400,Indian Rupees(Rs.),No,No,1,0,0
972,Bakey Wish,1,New Delhi,"L Block, Kailash Colony, New Delhi",Kailash Colony,"Kailash Colony, New Delhi",77.2398107,28.5531043,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,1,3,6
973,Domino's Pizza,1,Gurgaon,"UGF/RTC 9, Building 8, Tower C, DLF- 2, DLF Cyber City, Gurgaon",DLF Cyber City,"DLF Cyber City, Gurgaon",77.0890476,28.4945253,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.4,125
974,Vintro,1,New Delhi,"G-110, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861742,28.6370758,Cafe,350,Indian Rupees(Rs.),No,Yes,1,3.9,96
975,OJJU,94,Jakarta,"Gandaria City, Lantai Upper Ground, Jl. Sultan Iskandar Muda","Gandaria City Mall, Gandaria","Gandaria City Mall, Gandaria, Jakarta",106.783162,-6.244221,Korean,200000,Indonesian Rupiah(IDR),No,No,3,3.9,137
976,First Gear Cafe,1,Dehradun,"Khala Gaon, Near Shiv Mandir, Malsi, Dehradun",Malsi,"Malsi, Dehradun",0,0,"Cafe, Chinese",700,Indian Rupees(Rs.),No,No,3,3.9,131
977,Ramu Ka Dhaba,1,New Delhi,"Shop 17, DDA Market, Tagore Garden, New Delhi",Tagore Garden,"Tagore Garden, New Delhi",77.1097172,28.6512755,Mughlai,350,Indian Rupees(Rs.),No,No,1,0,3
978,Tandoori Tadka,1,New Delhi,"13/279, Bhawan Mandir, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",0,0,Street Food,300,Indian Rupees(Rs.),No,No,1,0,1
979,Pizzalicious,1,New Delhi,"27/53, Jwala Nagar, Near St. John's Academy, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29647975,28.66963974,"Pizza, Fast Food",400,Indian Rupees(Rs.),No,No,1,3,9
980,Assam Food Stall,1,New Delhi,"Dilli Haat, INA, New Delhi","Dilli Haat, INA","Dilli Haat, INA, New Delhi",77.2063385,28.5730696,"Assamese, Chinese",400,Indian Rupees(Rs.),No,No,1,2.8,45
981,Bon Barbecue,1,Agra,"Parador Hotel, 3A-3B, Phase 1, Fatehabad Road, Taj Nagri, Tajganj, Agra",Tajganj,"Tajganj, Agra",0,0,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),No,No,4,3.8,57
982,Laxmi Vaishno Dhaba,1,New Delhi,"E - 24, Jawahar Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2832549,28.6346399,North Indian,300,Indian Rupees(Rs.),No,No,1,3,13
983,Shree Durga Dosa,1,New Delhi,"Shop 11, B-4, DDA Market, Paschim Vihar, New Delhi",Paschim Vihar,"Paschim Vihar, New Delhi",77.1078468,28.6656865,"South Indian, Chinese",250,Indian Rupees(Rs.),No,No,1,3.4,35
984,Veggie-Licious,1,New Delhi,"G-6, GS Arcade, Pocket B, Behind State Bank of India, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,"Mayur Vihar Phase 2, New Delhi",77.3011572,28.6192865,"North Indian, Chinese, Continental, Fast Food",450,Indian Rupees(Rs.),No,Yes,1,3.6,100
985,German Bakery Wunderbar,1,Pune,"153/A, Varun Complex, Near Demech House, Law College Road, Pune",Law College Road,"Law College Road, Pune",73.83054703,18.52001645,"Italian, German, Continental",1000,Indian Rupees(Rs.),No,No,3,4,1583
986,Sagar Ratna,1,New Delhi,"115-A, Ground Floor, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.1986842,28.6816581,"South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,2.7,109
987,TabulaBeach Cafe,1,New Delhi,"The Village Restaurant Complex, Asiad Village, Khel Gaon Marg, New Delhi","The Village Restaurant Complex, Khel Gaon Marg","The Village Restaurant Complex, Khel Gaon Marg, New Delhi",77.213191,28.5523566,"European, American",1600,Indian Rupees(Rs.),Yes,No,3,3.8,637
988,Fun Bytes,1,New Delhi,"A-1, Double Storey, Main Road, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.251193,28.54442544,Fast Food,250,Indian Rupees(Rs.),No,Yes,1,2.5,13
989,Domino's Pizza,1,Noida,"B-1/55, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3621039,28.5699792,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.4,161
990,Champps Americana,216,Dubuque,"3100 Dodge St., Dubuque, IA 52003",Dubuque,"Dubuque, Dubuque",-90.715247,42.492018,"American, Burger, Sandwich",25,Dollar($),No,No,2,3.5,100
991,The Taste of Tandoor,1,New Delhi,"Shop 12, LSC Market, A Block, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",77.2909616,28.634305,North Indian,300,Indian Rupees(Rs.),No,No,1,0,0
992,Annapurna Bhandar,1,New Delhi,"1463, Near Sheesh Ganj Gurudwara, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2323664,28.6563295,Mithai,100,Indian Rupees(Rs.),No,No,1,3.8,59
993,Atul Chaat Corner,1,New Delhi,"H-44, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",77.1209176,28.6456088,Street Food,100,Indian Rupees(Rs.),No,No,1,3.8,413
994,Sikandrabadi Biryani,1,Noida,"122, Ground Floor, Jaipuria Plaza, Sector 26, Noida, Delhi NCR","Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida, Noida",77.3348596,28.5765143,"Biryani, North Indian",400,Indian Rupees(Rs.),No,Yes,1,3.4,29
995,Aggarwal Bikaner Sweets Corner,1,New Delhi,"255, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2754038,28.7006707,"Mithai, Fast Food",200,Indian Rupees(Rs.),No,No,1,0,2
996,Starbucks,1,Gurgaon,"Ground Floor, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",77.0891982,28.4956457,Cafe,700,Indian Rupees(Rs.),No,No,2,3.9,560
997,Ane China,1,New Delhi,"AL Market, Shopping Centre, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1616827,28.7034431,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,1,2.7,11
998,Sutra Gastropub,1,Gurgaon,"201-202, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",77.0883282,28.4948147,"Mediterranean, European, American, North Indian",2300,Indian Rupees(Rs.),No,No,4,3.8,1046
999,Vaishno Chat Bhandar,1,New Delhi,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",77.2033739,28.6825417,Street Food,150,Indian Rupees(Rs.),No,No,1,3.9,223
1000,Fusion Dosa Cafe,1,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.282366,28.6329647,"South Indian, Fast Food",300,Indian Rupees(Rs.),No,No,1,3.3,13
1001,Basant,1,Ludhiana,"Fountain Chowk, Civil Lines, Ludhiana",Civil Lines,"Civil Lines, Ludhiana",75.83981965,30.91405691,"North Indian, Chinese, South Indian, Fast Food",400,Indian Rupees(Rs.),No,No,1,3.9,109
1002,Ratan Singh,1,New Delhi,"Shop 1444, Jama Masjid, Bazar Gulian Rd, Kucha Alam, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2338244,28.6531118,Mithai,50,Indian Rupees(Rs.),No,No,1,0,0
1003,Frontier,1,New Delhi,"14, Building 3, Mohan Bazar, Central Market, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",77.1714778,28.6931895,Bakery,200,Indian Rupees(Rs.),No,No,1,3,10
1004,Giani,1,Gurgaon,"A-130, Supermart 1, DLF Phase 4, Gurgaon","Supermart 1, DLF Phase 4","Supermart 1, DLF Phase 4, Gurgaon",77.08695229,28.46246192,"Ice Cream, Desserts",400,Indian Rupees(Rs.),No,Yes,1,3.6,115
1005,Baba Ka Dhaba,1,New Delhi,"WZ-425, Main Road, Palam Colony, Opposite Railway Crossing, Palam, New Delhi",Palam,"Palam, New Delhi",77.0902799,28.5828978,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1006,Papouli's Mediterranean Cafe & Market,216,Macon,"121 Tom Hill Sr Blvd, Macon, GA 31210",Macon,"Macon, Macon",-83.6873,32.901,"Greek, Mediterranean, Vegetarian",10,Dollar($),No,No,1,4.2,223
1007,Pizza King,1,New Delhi,"Shop 24, Near D Park, Pandav Nagar, New Delhi",Pandav Nagar,"Pandav Nagar, New Delhi",77.2842381,28.6185463,Pizza,600,Indian Rupees(Rs.),No,No,2,0,0
1008,TcozY,1,Faridabad,"Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad","Hotel Saffron Kiran, Faridabad","Hotel Saffron Kiran, Faridabad, Faridabad",77.3066401,28.4722089,Cafe,1500,Indian Rupees(Rs.),No,No,3,0,0
1009,Midnight Adda,1,New Delhi,"East Punjabi Bagh, Moti Nagar, New Delhi",Moti Nagar,"Moti Nagar, New Delhi",77.139708,28.6594663,North Indian,600,Indian Rupees(Rs.),No,No,2,3,6
1010,Hot Kathi Roll,1,New Delhi,"Gautam Nagar, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.2097525,28.5601549,Fast Food,250,Indian Rupees(Rs.),No,No,1,0,0
1011,RiverDine Restaurant & Bar,1,Nashik,"Opposite Asaram Bapu Ashram Bridge, Near Nandawan Lawns, Savarkar Nagar Extension, Off Gangapur Road, College Road, Nashik",College Road,"College Road, Nashik",0,0,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,3,3.5,166
1012,Delhite PÌ¢tisserie,1,New Delhi,"413, Mukherjee Nagar, New Delhi",Mukherjee Nagar,"Mukherjee Nagar, New Delhi",77.2150185,28.7102675,Bakery,300,Indian Rupees(Rs.),No,No,1,0,1
1013,Melange - The Pllazio Hotel,1,Gurgaon,"The Pllazio Hotel, 292-296, City Center, Sector 29, Gurgaon","The Pllazio Hotel, Sector 29","The Pllazio Hotel, Sector 29, Gurgaon",77.0640466,28.4646001,"North Indian, Continental, Chinese",2500,Indian Rupees(Rs.),Yes,No,4,3.6,94
1014,BarShala,1,New Delhi,"4, New Delhi Airport Express Mall, Opposite New Delhi Railway Station, Ajmeri Gate, Near Paharganj, New Delhi",Paharganj,"Paharganj, New Delhi",77.224386,28.641786,Finger Food,600,Indian Rupees(Rs.),No,No,2,3.1,14
1015,Sugar & Spice - Le Marche,1,New Delhi,"58-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2270883,28.6003209,"Bakery, Fast Food",800,Indian Rupees(Rs.),No,No,2,3.3,89
1016,Habibi Express,1,New Delhi,"47-48, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.232182,28.6291992,"Lebanese, Arabian, Moroccan",750,Indian Rupees(Rs.),No,Yes,2,2.3,55
1017,Pink Box,1,New Delhi,"B-1/30, Near Aurobindo Marg, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.2045677,28.5513909,"Bakery, Desserts",300,Indian Rupees(Rs.),No,Yes,1,3.8,243
1018,The BrewMaster,1,Allahabad,"Near Vishal Megamart, Civil Lines, Allahabad",Civil Lines,"Civil Lines, Allahabad",81.83279631,25.45164569,"North Indian, Chinese, Italian",0,Indian Rupees(Rs.),No,No,1,3.3,49
1019,Chandlers Steakhouse,216,Boise,"981 W Grove St, Boise, ID 83702",Boise,"Boise, Boise",-116.2064,43.6157,"American, Seafood, Steak",70,Dollar($),No,No,4,3.9,379
1020,Vapour Bar Exchange,1,Gurgaon,"Global Foyer Mall, Golf Course Road, Gurgaon","Global Foyer Mall, Golf Course Road","Global Foyer Mall, Golf Course Road, Gurgaon",77.0949823,28.4603115,"Continental, Finger Food, Chinese, North Indian",1600,Indian Rupees(Rs.),Yes,No,3,3.8,31
1021,Needs Gourmet,1,Gurgaon,"Badshahpur Chowk, Vatika City, Sohna Road, Gurgaon",Sohna Road,"Sohna Road, Gurgaon",77.0451575,28.4025286,"North Indian, Chinese, Italian",750,Indian Rupees(Rs.),Yes,No,2,3.1,57
1022,Dilli Light,1,Gurgaon,"170/11, Shiv Puri, Sector 7, Gurgaon",Sector 7,"Sector 7, Gurgaon",77.0190993,28.4707962,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,2.6,16
1023,Domino's Pizza,1,New Delhi,"7, Satyam Complex, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",77.2510672,28.5501668,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,3,71
1024,Canteen Till I Die,1,New Delhi,"107, Ground Floor, Opposite Sri Venkateswara College, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.1684226,28.5879083,"Cafe, Fast Food",300,Indian Rupees(Rs.),No,No,1,3.9,91
1025,KFC,1,Noida,"P-21, Near Vodafone Store, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32496414,28.56876577,"American, Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,2,2.7,608
1026,Metropolitan Cafe,1,New Delhi,"A-2/269, Road 2, Near Good Luck Hotel, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1257302,28.5477027,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,0,1
1027,Wah G Wah,1,New Delhi,"A J 24, Central Market, Shalimar Bagh, New Delhi",Shalimar Bagh,"Shalimar Bagh, New Delhi",77.1636597,28.7068565,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,1,2.6,7
1028,Mathura Lassi Wala,1,New Delhi,"K-Block, Rangpuri Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.125056,28.5438292,"North Indian, Chinese, South Indian",250,Indian Rupees(Rs.),No,No,1,0,0
1029,Zaika Kathi Rolls,1,Noida,"Near ICICI Bank, Civitech Sampriti Market, Sector 77, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3923332,28.5717732,Fast Food,100,Indian Rupees(Rs.),No,No,1,0,3
1030,Republic of Chicken,1,Faridabad,"106, Huda Market, Sector 37, Faridabad",Sector 37,"Sector 37, Faridabad",77.3107689,28.4805821,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,1,3.1,18
1031,Punjabian Di Shaan,1,New Delhi,"Shop G-11, Aditya Complex, KP Block, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.1417304,28.7052868,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,2,2.6,4
1032,Shree Balaji Chaat Bhandar,1,New Delhi,"Shop 1462, Near Sheesh Ganj Sahib Gurudwara, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2320281,28.656524,Street Food,100,Indian Rupees(Rs.),No,No,1,3.2,16
1033,La Parada,189,Cape Town,"107 Bree Street, CBD, Cape Town",CBD,"CBD, Cape Town",18.41789313,-33.92154333,"Spanish, Tapas",360,Rand(R),No,No,4,3.7,255
1034,Summer House Cafe,1,New Delhi,"1st Floor, DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.203809,28.5525204,"Italian, Continental",1850,Indian Rupees(Rs.),Yes,No,3,4.1,1823
